shipment_id,order_id,carrier_id,lane_id,promised_delivery_ts,actual_delivery_ts,shipping_cost,late_penalty_cost,on_time_flag
SHP-001864,ORD-001864,CR-ECO,LN-015,2025-08-20T06:16:00,2025-08-18T20:11:06,7.55,0.0,1
SHP-001865,ORD-001865,CR-STD,LN-013,2024-07-06T06:05:00,2024-07-05T13:23:12,13.22,0.0,1
SHP-001866,ORD-001866,CR-REG,LN-002,2025-10-05T05:01:00,2025-10-06T21:56:30,15.78,10.97,0
SHP-001867,ORD-001867,CR-REG,LN-018,2025-11-23T18:50:00,2025-11-25T04:01:48,16.86,9.84,0
SHP-001868,ORD-001868,CR-STD,LN-013,2024-09-19T17:49:00,2024-09-18T13:54:52,15.78,0.0,1
SHP-001869,ORD-001869,CR-REG,LN-011,2024-09-17T03:31:00,2024-09-16T17:51:09,13.81,0.0,1
SHP-001870,ORD-001870,CR-STD,LN-002,2025-05-22T02:49:00,2025-05-25T09:17:33,16.16,16.44,0
SHP-001871,ORD-001871,CR-REG,LN-001,2025-05-01T09:38:00,2025-04-29T01:50:15,12.61,0.0,1
SHP-001872,ORD-001872,CR-STD,LN-003,2025-05-18T12:54:00,2025-05-18T21:58:58,15.47,6.32,0
SHP-001873,ORD-001873,CR-EXP,LN-019,2025-09-04T01:29:00,2025-09-04T13:17:39,24.27,6.72,0
SHP-001874,ORD-001874,CR-REG,LN-021,2024-08-05T05:13:00,2024-08-08T12:21:25,17.54,16.54,0
SHP-001875,ORD-001875,CR-EXP,LN-024,2024-03-10T09:10:00,2024-03-13T07:44:55,23.88,15.29,0
SHP-001876,ORD-001876,CR-ECO,LN-022,2025-04-16T07:02:00,2025-04-13T18:05:54,9.07,0.0,1
SHP-001877,ORD-001877,CR-STD,LN-012,2024-10-29T08:40:00,2024-10-31T07:07:51,15.94,11.78,0
SHP-001878,ORD-001878,CR-EXP,LN-002,2025-03-20T06:39:00,2025-03-22T19:12:52,28.91,13.83,0
SHP-001879,ORD-001879,CR-REG,LN-011,2024-07-31T12:48:00,2024-08-01T07:59:49,13.83,7.8,0
SHP-001880,ORD-001880,CR-ECO,LN-017,2024-04-11T10:34:00,2024-04-11T01:41:59,8.75,0.0,1
SHP-001881,ORD-001881,CR-STD,LN-024,2024-01-06T22:24:00,2024-01-05T21:51:58,13.05,0.0,1
SHP-001882,ORD-001882,CR-EXP,LN-005,2025-12-01T10:04:00,2025-12-02T03:47:29,23.86,7.58,0
SHP-001883,ORD-001883,CR-ECO,LN-004,2024-04-25T19:22:00,2024-04-27T17:47:05,8.29,11.77,0
SHP-001884,ORD-001884,CR-STD,LN-016,2025-10-05T13:56:00,2025-10-05T04:21:23,16.02,0.0,1
SHP-001885,ORD-001885,CR-REG,LN-003,2024-08-18T00:53:00,2024-08-19T01:12:26,16.8,8.55,0
SHP-001886,ORD-001886,CR-EXP,LN-006,2024-01-15T05:57:00,2024-01-16T02:08:37,25.91,7.94,0
SHP-001887,ORD-001887,CR-REG,LN-011,2025-06-02T01:28:00,2025-06-03T02:22:07,14.19,8.63,0
SHP-001888,ORD-001888,CR-ECO,LN-016,2025-05-28T03:38:00,2025-05-25T21:35:19,9.57,0.0,1
SHP-001889,ORD-001889,CR-ECO,LN-019,2024-07-20T06:52:00,2024-07-16T00:18:17,9.33,0.0,1
SHP-001890,ORD-001890,CR-REG,LN-025,2025-01-24T20:03:00,2025-01-22T18:31:55,13.22,0.0,1
SHP-001891,ORD-001891,CR-ECO,LN-003,2025-10-07T22:49:00,2025-10-09T06:20:10,10.34,9.6,0
SHP-001892,ORD-001892,CR-STD,LN-006,2025-08-28T11:25:00,2025-08-27T00:31:35,14.35,0.0,1
SHP-001893,ORD-001893,CR-ECO,LN-001,2025-03-22T23:31:00,2025-03-18T12:42:15,6.3,0.0,1
SHP-001894,ORD-001894,CR-STD,LN-011,2025-07-16T22:37:00,2025-07-15T23:11:46,14.91,0.0,1
SHP-001895,ORD-001895,CR-EXP,LN-025,2025-03-31T07:31:00,2025-03-31T17:40:44,24.4,6.48,0
SHP-001896,ORD-001896,CR-ECO,LN-002,2025-10-21T08:22:00,2025-10-27T18:24:07,14.36,27.46,0
SHP-001897,ORD-001897,CR-STD,LN-015,2025-01-14T07:09:00,2025-01-15T03:34:10,16.37,7.98,0
SHP-001898,ORD-001898,CR-REG,LN-002,2024-02-24T15:08:00,2024-03-01T00:38:44,19.46,23.89,0
SHP-001899,ORD-001899,CR-STD,LN-023,2025-12-20T02:07:00,2025-12-19T15:01:58,15.13,0.0,1
SHP-001900,ORD-001900,CR-EXP,LN-017,2025-03-26T14:19:00,2025-03-27T15:53:46,23.97,8.73,0
SHP-001901,ORD-001901,CR-EXP,LN-023,2024-07-30T15:07:00,2024-08-01T02:52:18,25.56,10.21,0
SHP-001902,ORD-001902,CR-REG,LN-001,2024-05-14T12:16:00,2024-05-12T15:38:54,14.46,0.0,1
SHP-001903,ORD-001903,CR-ECO,LN-007,2025-11-12T13:23:00,2025-11-07T05:29:14,6.69,0.0,1
SHP-001904,ORD-001904,CR-REG,LN-005,2024-09-30T11:45:00,2024-09-30T17:04:22,13.33,5.78,0
SHP-001905,ORD-001905,CR-ECO,LN-019,2025-02-06T01:26:00,2025-01-31T17:08:59,8.03,0.0,1
SHP-001906,ORD-001906,CR-STD,LN-007,2025-04-20T14:32:00,2025-04-17T19:14:49,10.8,0.0,1
SHP-001907,ORD-001907,CR-EXP,LN-023,2024-06-10T12:37:00,2024-06-12T08:22:24,23.38,11.38,0
SHP-001908,ORD-001908,CR-EXP,LN-001,2025-10-02T12:41:00,2025-10-02T14:11:32,23.18,5.22,0
SHP-001909,ORD-001909,CR-REG,LN-005,2025-07-26T09:04:00,2025-07-27T11:03:23,16.58,8.79,0
SHP-001910,ORD-001910,CR-EXP,LN-005,2024-07-22T11:17:00,2024-07-22T22:54:30,24.02,6.7,0
SHP-001911,ORD-001911,CR-EXP,LN-005,2024-08-02T14:04:00,2024-08-03T23:12:45,25.8,9.83,0
SHP-001912,ORD-001912,CR-EXP,LN-021,2025-08-09T04:38:00,2025-08-12T07:38:57,23.2,15.94,0
SHP-001913,ORD-001913,CR-EXP,LN-002,2024-01-27T07:16:00,2024-01-31T01:01:13,28.44,18.09,0
SHP-001914,ORD-001914,CR-STD,LN-014,2024-06-16T07:02:00,2024-06-15T18:39:05,17.08,0.0,1
SHP-001915,ORD-001915,CR-EXP,LN-015,2024-02-13T19:47:00,2024-02-15T22:31:42,26.5,12.4,0
SHP-001916,ORD-001916,CR-REG,LN-023,2024-04-07T22:19:00,2024-04-09T14:08:10,15.18,10.81,0
SHP-001917,ORD-001917,CR-STD,LN-001,2025-02-11T11:01:00,2025-02-09T10:14:08,12.36,0.0,1
SHP-001918,ORD-001918,CR-ECO,LN-001,2025-10-11T11:32:00,2025-10-07T13:56:21,5.46,0.0,1
SHP-001919,ORD-001919,CR-REG,LN-011,2025-10-05T05:17:00,2025-10-04T15:41:58,13.52,0.0,1
SHP-001920,ORD-001920,CR-REG,LN-015,2024-12-29T21:22:00,2024-12-30T13:32:59,15.06,7.36,0
SHP-001921,ORD-001921,CR-STD,LN-014,2024-07-26T12:24:00,2024-07-25T09:34:04,15.6,0.0,1
SHP-001922,ORD-001922,CR-ECO,LN-019,2025-05-04T05:42:00,2025-04-30T04:05:53,8.2,0.0,1
SHP-001923,ORD-001923,CR-EXP,LN-011,2024-12-07T19:51:00,2024-12-09T18:29:50,22.54,11.8,0
SHP-001924,ORD-001924,CR-ECO,LN-019,2024-08-26T05:58:00,2024-08-20T20:15:38,7.11,0.0,1
SHP-001925,ORD-001925,CR-ECO,LN-011,2024-02-08T07:02:00,2024-02-05T07:02:58,11.42,0.0,1
SHP-001926,ORD-001926,CR-EXP,LN-005,2024-03-09T04:24:00,2024-03-11T00:37:02,23.73,11.45,0
SHP-001927,ORD-001927,CR-STD,LN-004,2025-11-14T04:38:00,2025-11-15T04:25:47,13.76,8.47,0
SHP-001928,ORD-001928,CR-REG,LN-003,2025-04-22T14:40:00,2025-04-25T03:03:59,14.96,13.81,0
SHP-001929,ORD-001929,CR-STD,LN-001,2024-05-18T00:27:00,2024-05-15T15:08:00,15.2,0.0,1
SHP-001930,ORD-001930,CR-EXP,LN-007,2025-07-27T04:04:00,2025-07-26T19:11:27,20.04,0.0,1
SHP-001931,ORD-001931,CR-ECO,LN-001,2025-05-04T12:12:00,2025-04-30T00:11:06,5.98,0.0,1
SHP-001932,ORD-001932,CR-REG,LN-017,2025-12-29T04:08:00,2025-12-29T22:04:40,16.95,7.62,0
SHP-001933,ORD-001933,CR-EXP,LN-025,2024-06-15T12:24:00,2024-06-15T16:00:56,21.01,5.53,0
SHP-001934,ORD-001934,CR-EXP,LN-005,2025-02-09T00:28:00,2025-02-09T19:39:28,23.97,7.8,0
SHP-001935,ORD-001935,CR-EXP,LN-004,2025-11-25T01:10:00,2025-11-26T18:56:27,22.44,11.09,0
SHP-001936,ORD-001936,CR-REG,LN-015,2024-10-19T09:53:00,2024-10-19T09:17:36,17.2,0.0,1
SHP-001937,ORD-001937,CR-EXP,LN-014,2025-03-10T00:59:00,2025-03-12T14:27:22,21.33,13.96,0
SHP-001938,ORD-001938,CR-EXP,LN-022,2024-04-08T18:53:00,2024-04-11T01:32:55,24.29,12.97,0
SHP-001939,ORD-001939,CR-STD,LN-018,2025-06-26T13:31:00,2025-06-29T00:54:43,17.98,13.66,0
SHP-001940,ORD-001940,CR-ECO,LN-025,2024-09-23T23:07:00,2024-09-19T18:05:53,10.42,0.0,1
SHP-001941,ORD-001941,CR-EXP,LN-004,2024-03-28T06:09:00,2024-03-30T08:17:28,22.98,12.31,0
SHP-001942,ORD-001942,CR-EXP,LN-007,2025-11-24T01:31:00,2025-11-23T13:40:29,23.8,0.0,1
SHP-001943,ORD-001943,CR-REG,LN-004,2025-06-19T04:34:00,2025-06-22T06:58:53,14.47,15.85,0
SHP-001944,ORD-001944,CR-ECO,LN-024,2024-12-09T05:31:00,2024-12-10T20:01:43,9.13,10.62,0
SHP-001945,ORD-001945,CR-STD,LN-005,2024-06-14T14:33:00,2024-06-13T18:36:44,14.67,0.0,1
SHP-001946,ORD-001946,CR-EXP,LN-022,2025-03-06T23:10:00,2025-03-08T10:30:53,21.6,10.15,0
SHP-001947,ORD-001947,CR-STD,LN-001,2025-11-15T08:49:00,2025-11-12T11:39:59,15.24,0.0,1
SHP-001948,ORD-001948,CR-STD,LN-016,2024-12-25T18:40:00,2024-12-24T08:29:08,15.25,0.0,1
SHP-001949,ORD-001949,CR-EXP,LN-023,2024-06-12T18:13:00,2024-06-13T17:14:46,24.27,8.36,0
SHP-001950,ORD-001950,CR-REG,LN-017,2025-03-24T09:04:00,2025-03-26T10:26:22,16.43,12.2,0
SHP-001951,ORD-001951,CR-EXP,LN-017,2024-02-28T08:48:00,2024-03-01T10:24:35,22.94,12.23,0
SHP-001952,ORD-001952,CR-REG,LN-018,2024-04-26T03:03:00,2024-04-26T23:06:21,17.91,7.92,0
SHP-001953,ORD-001953,CR-ECO,LN-004,2024-02-10T02:56:00,2024-02-12T05:41:12,11.26,12.4,0
SHP-001954,ORD-001954,CR-REG,LN-007,2024-08-21T10:04:00,2024-08-19T21:38:54,12.83,0.0,1
SHP-001955,ORD-001955,CR-STD,LN-023,2024-12-19T07:12:00,2024-12-18T23:25:12,15.07,0.0,1
SHP-001956,ORD-001956,CR-EXP,LN-012,2025-01-28T09:12:00,2025-01-31T05:20:34,24.83,14.94,0
SHP-001957,ORD-001957,CR-EXP,LN-017,2024-04-05T16:36:00,2024-04-06T15:53:30,25.76,8.4,0
SHP-001958,ORD-001958,CR-EXP,LN-010,2025-10-30T18:57:00,2025-11-02T12:44:13,24.38,14.59,0
SHP-001959,ORD-001959,CR-REG,LN-016,2025-11-10T07:40:00,2025-11-10T20:05:09,14.83,6.81,0
SHP-001960,ORD-001960,CR-ECO,LN-005,2024-04-27T23:00:00,2024-04-25T07:20:15,10.18,0.0,1
SHP-001961,ORD-001961,CR-REG,LN-020,2024-08-03T21:54:00,2024-08-04T08:37:06,17.64,6.56,0
SHP-001962,ORD-001962,CR-STD,LN-020,2024-04-07T07:28:00,2024-04-08T09:13:36,12.19,8.76,0
SHP-001963,ORD-001963,CR-STD,LN-005,2025-05-03T00:00:00,2025-05-01T05:40:30,13.08,0.0,1
SHP-001964,ORD-001964,CR-STD,LN-019,2025-06-04T00:42:00,2025-06-01T07:37:04,13.17,0.0,1
SHP-001965,ORD-001965,CR-REG,LN-007,2025-01-10T02:39:00,2025-01-07T23:52:05,16.61,0.0,1
SHP-001966,ORD-001966,CR-EXP,LN-006,2025-01-04T00:36:00,2025-01-05T03:17:41,21.71,8.89,0
SHP-001967,ORD-001967,CR-REG,LN-002,2025-01-05T03:14:00,2025-01-09T19:07:37,15.99,21.32,0
SHP-001968,ORD-001968,CR-ECO,LN-002,2024-11-18T01:18:00,2024-11-18T11:18:14,12.07,6.46,0
SHP-001969,ORD-001969,CR-STD,LN-012,2024-12-20T23:53:00,2024-12-25T05:18:58,18.93,19.79,0
SHP-001970,ORD-001970,CR-STD,LN-007,2024-10-05T09:39:00,2024-10-02T01:58:09,14.48,0.0,1
SHP-001971,ORD-001971,CR-EXP,LN-001,2025-11-22T11:39:00,2025-11-22T04:35:32,25.59,0.0,1
SHP-001972,ORD-001972,CR-STD,LN-016,2024-03-11T18:29:00,2024-03-11T10:39:17,16.29,0.0,1
SHP-001973,ORD-001973,CR-EXP,LN-004,2024-06-27T02:25:00,2024-06-28T14:46:45,27.79,10.3,0
SHP-001974,ORD-001974,CR-ECO,LN-021,2025-11-17T19:12:00,2025-11-21T11:53:45,11.53,17.93,0
SHP-001975,ORD-001975,CR-STD,LN-014,2024-09-09T21:59:00,2024-09-08T17:28:11,17.28,0.0,1
SHP-001976,ORD-001976,CR-EXP,LN-008,2025-02-04T14:26:00,2025-02-08T07:56:07,25.04,18.05,0
SHP-001977,ORD-001977,CR-EXP,LN-018,2025-11-03T00:32:00,2025-11-05T13:49:51,22.46,13.94,0
SHP-001978,ORD-001978,CR-REG,LN-009,2025-05-24T05:36:00,2025-05-25T20:55:14,16.67,10.73,0
SHP-001979,ORD-001979,CR-ECO,LN-004,2025-08-18T17:35:00,2025-08-20T16:04:43,11.63,11.78,0
SHP-001980,ORD-001980,CR-EXP,LN-017,2025-12-27T20:23:00,2025-12-30T05:15:32,23.13,13.29,0
SHP-001981,ORD-001981,CR-REG,LN-021,2025-08-02T15:21:00,2025-08-03T16:08:25,14.34,8.62,0
SHP-001982,ORD-001982,CR-EXP,LN-014,2025-03-20T08:30:00,2025-03-21T19:08:56,26.7,10.05,0
SHP-001983,ORD-001983,CR-STD,LN-008,2025-12-04T08:27:00,2025-12-08T09:06:05,15.06,19.1,0
SHP-001984,ORD-001984,CR-ECO,LN-010,2025-04-05T06:28:00,2025-04-09T16:09:07,9.88,20.41,0
SHP-001985,ORD-001985,CR-ECO,LN-023,2024-10-24T14:41:00,2024-10-24T08:44:03,8.69,0.0,1
SHP-001986,ORD-001986,CR-EXP,LN-001,2025-07-02T18:42:00,2025-07-03T02:40:29,20.05,6.16,0
SHP-001987,ORD-001987,CR-REG,LN-010,2024-03-10T05:32:00,2024-03-11T15:46:23,18.06,9.99,0
SHP-001988,ORD-001988,CR-ECO,LN-009,2024-10-20T09:06:00,2024-10-19T22:55:06,9.65,0.0,1
SHP-001989,ORD-001989,CR-ECO,LN-018,2024-09-07T05:09:00,2024-09-06T16:14:17,7.83,0.0,1
SHP-001990,ORD-001990,CR-REG,LN-014,2024-01-21T10:52:00,2024-01-22T19:09:27,15.08,9.71,0
SHP-001991,ORD-001991,CR-REG,LN-016,2025-06-28T05:34:00,2025-06-28T11:46:32,13.36,5.91,0
SHP-001992,ORD-001992,CR-STD,LN-017,2025-01-16T20:11:00,2025-01-15T14:40:26,13.54,0.0,1
SHP-001993,ORD-001993,CR-ECO,LN-009,2024-05-02T01:53:00,2024-05-05T16:38:35,8.79,17.65,0
SHP-001994,ORD-001994,CR-ECO,LN-014,2025-07-13T18:44:00,2025-07-11T18:19:13,10.16,0.0,1
SHP-001995,ORD-001995,CR-REG,LN-009,2024-07-27T00:39:00,2024-07-30T06:37:14,17.22,16.37,0
SHP-001996,ORD-001996,CR-EXP,LN-010,2025-09-05T09:41:00,2025-09-07T00:37:52,26.15,10.68,0
SHP-001997,ORD-001997,CR-ECO,LN-015,2024-05-26T04:06:00,2024-05-23T22:21:27,11.95,0.0,1
SHP-001998,ORD-001998,CR-REG,LN-025,2025-11-19T18:36:00,2025-11-18T10:52:17,12.76,0.0,1
SHP-001999,ORD-001999,CR-ECO,LN-021,2025-02-17T18:47:00,2025-02-17T05:08:29,9.03,0.0,1
SHP-002000,ORD-002000,CR-STD,LN-016,2025-06-24T19:31:00,2025-06-24T01:50:42,12.69,0.0,1
SHP-002001,ORD-002001,CR-REG,LN-011,2026-01-02T03:59:00,2026-01-02T16:51:08,14.72,6.88,0
SHP-002002,ORD-002002,CR-REG,LN-017,2025-01-05T18:28:00,2025-01-07T23:40:10,14.45,12.76,0
SHP-002003,ORD-002003,CR-REG,LN-015,2025-11-27T17:46:00,2025-11-29T07:20:38,16.89,10.48,0
SHP-002004,ORD-002004,CR-EXP,LN-013,2024-03-17T14:34:00,2024-03-18T20:32:54,20.09,9.37,0
SHP-002005,ORD-002005,CR-EXP,LN-009,2024-05-14T22:39:00,2024-05-17T07:34:44,26.6,13.3,0
SHP-002006,ORD-002006,CR-STD,LN-008,2025-09-24T07:18:00,2025-09-24T16:56:04,15.81,6.41,0
SHP-002007,ORD-002007,CR-EXP,LN-023,2025-01-29T15:03:00,2025-01-30T16:04:35,25.22,8.65,0
SHP-002008,ORD-002008,CR-EXP,LN-019,2024-12-23T18:06:00,2024-12-24T00:15:41,23.02,5.9,0
SHP-002009,ORD-002009,CR-STD,LN-018,2025-07-23T12:31:00,2025-07-22T17:36:37,16.49,0.0,1
SHP-002010,ORD-002010,CR-REG,LN-010,2024-12-23T07:15:00,2024-12-24T08:22:38,17.9,8.66,0
SHP-002011,ORD-002011,CR-ECO,LN-018,2025-06-16T03:44:00,2025-06-16T13:46:19,10.03,6.46,0
SHP-002012,ORD-002012,CR-STD,LN-011,2025-12-31T12:53:00,2025-12-30T10:12:15,15.67,0.0,1
SHP-002013,ORD-002013,CR-STD,LN-016,2024-01-24T14:20:00,2024-01-25T11:50:12,12.89,8.14,0
SHP-002014,ORD-002014,CR-ECO,LN-002,2025-01-15T19:31:00,2025-01-17T11:24:04,13.14,10.82,0
SHP-002015,ORD-002015,CR-ECO,LN-017,2024-07-07T06:05:00,2024-07-07T04:54:50,8.4,0.0,1
SHP-002016,ORD-002016,CR-EXP,LN-014,2025-12-07T00:18:00,2025-12-08T08:08:12,23.35,9.64,0
SHP-002017,ORD-002017,CR-STD,LN-019,2025-12-29T08:47:00,2025-12-26T21:55:24,13.13,0.0,1
SHP-002018,ORD-002018,CR-EXP,LN-004,2025-08-24T13:27:00,2025-08-27T14:20:00,26.64,15.63,0
SHP-002019,ORD-002019,CR-STD,LN-011,2025-11-18T01:16:00,2025-11-15T21:48:38,14.33,0.0,1
SHP-002020,ORD-002020,CR-REG,LN-002,2024-04-05T10:47:00,2024-04-08T06:19:22,15.06,14.85,0
SHP-002021,ORD-002021,CR-STD,LN-007,2025-12-06T11:49:00,2025-12-03T12:46:26,11.72,0.0,1
SHP-002022,ORD-002022,CR-ECO,LN-010,2024-09-03T15:04:00,2024-09-06T19:30:26,11.81,16.15,0
SHP-002023,ORD-002023,CR-ECO,LN-003,2025-01-12T20:52:00,2025-01-15T16:28:48,11.44,14.86,0
SHP-002024,ORD-002024,CR-STD,LN-006,2025-11-23T06:56:00,2025-11-21T19:15:05,11.41,0.0,1
SHP-002025,ORD-002025,CR-STD,LN-025,2025-01-10T12:13:00,2025-01-08T07:22:38,13.56,0.0,1
SHP-002026,ORD-002026,CR-EXP,LN-005,2025-12-15T13:39:00,2025-12-17T02:06:11,21.74,10.32,0
SHP-002027,ORD-002027,CR-EXP,LN-009,2025-08-31T21:12:00,2025-09-03T22:59:50,24.93,15.76,0
SHP-002028,ORD-002028,CR-ECO,LN-005,2024-09-01T12:14:00,2024-08-31T20:51:50,11.73,0.0,1
SHP-002029,ORD-002029,CR-STD,LN-002,2025-02-02T16:29:00,2025-02-04T08:51:09,18.57,10.89,0
SHP-002030,ORD-002030,CR-ECO,LN-018,2024-09-19T16:58:00,2024-09-22T17:08:11,11.64,15.52,0
SHP-002031,ORD-002031,CR-STD,LN-009,2024-08-19T20:19:00,2024-08-20T00:38:53,17.57,5.63,0
SHP-002032,ORD-002032,CR-STD,LN-017,2025-05-14T12:21:00,2025-05-14T16:27:48,12.52,5.6,0
SHP-002033,ORD-002033,CR-STD,LN-006,2025-04-30T02:10:00,2025-04-29T21:03:22,17.17,0.0,1
SHP-002034,ORD-002034,CR-REG,LN-006,2025-07-03T20:55:00,2025-07-03T21:12:03,13.18,5.04,0
SHP-002035,ORD-002035,CR-EXP,LN-006,2025-04-05T01:48:00,2025-04-05T23:06:01,25.93,8.11,0
SHP-002036,ORD-002036,CR-STD,LN-025,2025-02-19T17:17:00,2025-02-16T21:35:43,14.29,0.0,1
SHP-002037,ORD-002037,CR-STD,LN-010,2025-04-28T19:19:00,2025-04-28T23:15:39,15.44,5.58,0
SHP-002038,ORD-002038,CR-STD,LN-012,2024-07-21T02:48:00,2024-07-24T17:41:35,18.41,17.67,0
SHP-002039,ORD-002039,CR-ECO,LN-017,2025-04-22T23:44:00,2025-04-21T21:29:16,10.63,0.0,1
SHP-002040,ORD-002040,CR-ECO,LN-009,2025-12-01T16:30:00,2025-12-02T21:06:58,8.96,9.17,0
SHP-002041,ORD-002041,CR-EXP,LN-006,2024-12-26T20:50:00,2024-12-27T15:38:11,25.78,7.74,0
SHP-002042,ORD-002042,CR-EXP,LN-004,2024-11-29T02:33:00,2024-12-01T07:05:45,22.62,12.66,0
SHP-002043,ORD-002043,CR-STD,LN-001,2025-02-10T01:11:00,2025-02-07T14:56:58,12.96,0.0,1
SHP-002044,ORD-002044,CR-EXP,LN-018,2024-05-13T06:10:00,2024-05-16T13:28:42,23.89,16.57,0
SHP-002045,ORD-002045,CR-REG,LN-025,2025-09-07T21:28:00,2025-09-06T02:11:15,13.85,0.0,1
SHP-002046,ORD-002046,CR-STD,LN-020,2025-04-01T13:54:00,2025-04-01T11:45:03,11.82,0.0,1
SHP-002047,ORD-002047,CR-ECO,LN-007,2024-10-15T20:11:00,2024-10-09T15:08:12,10.51,0.0,1
SHP-002048,ORD-002048,CR-EXP,LN-010,2024-06-24T12:22:00,2024-06-28T10:50:44,22.53,18.78,0
SHP-002049,ORD-002049,CR-EXP,LN-021,2024-02-04T09:14:00,2024-02-07T04:03:08,24.12,14.74,0
SHP-002050,ORD-002050,CR-REG,LN-004,2024-08-28T19:52:00,2024-09-01T15:07:06,19.06,18.31,0
SHP-002051,ORD-002051,CR-REG,LN-016,2024-08-23T05:54:00,2024-08-24T08:25:44,13.95,8.87,0
SHP-002052,ORD-002052,CR-EXP,LN-002,2025-07-02T01:15:00,2025-07-06T08:53:51,26.33,20.12,0
SHP-002053,ORD-002053,CR-STD,LN-022,2024-09-22T13:53:00,2024-09-22T04:49:36,15.06,0.0,1
SHP-002054,ORD-002054,CR-REG,LN-001,2025-10-06T13:35:00,2025-10-05T02:40:59,15.43,0.0,1
SHP-002055,ORD-002055,CR-REG,LN-002,2025-03-28T02:56:00,2025-03-31T12:58:37,15.26,16.96,0
SHP-002056,ORD-002056,CR-STD,LN-018,2024-06-18T18:25:00,2024-06-18T13:42:31,17.0,0.0,1
SHP-002057,ORD-002057,CR-STD,LN-004,2024-01-14T13:37:00,2024-01-16T21:58:11,16.11,13.22,0
SHP-002058,ORD-002058,CR-ECO,LN-014,2025-11-07T04:54:00,2025-11-06T22:43:50,7.77,0.0,1
SHP-002059,ORD-002059,CR-STD,LN-013,2024-08-30T21:24:00,2024-08-29T14:10:52,15.72,0.0,1
SHP-002060,ORD-002060,CR-REG,LN-001,2025-09-14T21:22:00,2025-09-12T18:41:02,15.2,0.0,1
SHP-002061,ORD-002061,CR-STD,LN-004,2025-07-20T09:14:00,2025-07-22T00:41:22,17.03,10.75,0
SHP-002062,ORD-002062,CR-STD,LN-009,2024-11-01T13:42:00,2024-11-03T19:33:58,17.43,12.86,0
SHP-002063,ORD-002063,CR-REG,LN-002,2025-05-04T17:27:00,2025-05-10T08:11:31,20.25,24.65,0
SHP-002064,ORD-002064,CR-REG,LN-006,2024-04-24T01:22:00,2024-04-25T14:44:40,18.34,10.45,0
SHP-002065,ORD-002065,CR-STD,LN-002,2025-01-22T11:04:00,2025-01-24T22:42:06,17.42,13.7,0
SHP-002066,ORD-002066,CR-REG,LN-006,2025-07-18T02:41:00,2025-07-17T11:09:56,16.0,0.0,1
SHP-002067,ORD-002067,CR-STD,LN-022,2025-12-11T13:23:00,2025-12-10T13:51:01,16.79,0.0,1
SHP-002068,ORD-002068,CR-ECO,LN-004,2024-05-19T00:13:00,2024-05-17T21:25:53,12.3,0.0,1
SHP-002069,ORD-002069,CR-REG,LN-022,2025-03-10T10:15:00,2025-03-11T07:50:24,12.87,8.15,0
SHP-002070,ORD-002070,CR-ECO,LN-001,2024-02-19T04:18:00,2024-02-13T17:51:57,6.49,0.0,1
SHP-002071,ORD-002071,CR-EXP,LN-017,2024-09-11T19:00:00,2024-09-13T22:43:11,25.56,12.54,0
SHP-002072,ORD-002072,CR-REG,LN-021,2024-03-16T05:27:00,2024-03-17T08:54:17,15.83,9.0,0
SHP-002073,ORD-002073,CR-EXP,LN-024,2024-03-01T09:06:00,2024-03-03T01:12:59,26.06,10.85,0
SHP-002074,ORD-002074,CR-REG,LN-015,2025-04-10T17:25:00,2025-04-11T02:13:33,15.17,6.28,0
SHP-002075,ORD-002075,CR-ECO,LN-007,2025-05-20T09:15:00,2025-05-14T09:12:47,9.52,0.0,1
SHP-002076,ORD-002076,CR-STD,LN-011,2025-09-20T19:10:00,2025-09-19T04:28:11,16.04,0.0,1
SHP-002077,ORD-002077,CR-STD,LN-018,2025-01-12T17:25:00,2025-01-14T23:47:15,14.95,12.93,0
SHP-002078,ORD-002078,CR-REG,LN-025,2025-02-20T16:49:00,2025-02-18T14:55:40,11.52,0.0,1
SHP-002079,ORD-002079,CR-ECO,LN-024,2024-05-15T07:28:00,2024-05-14T13:16:19,8.39,0.0,1
SHP-002080,ORD-002080,CR-REG,LN-022,2024-10-11T12:37:00,2024-10-11T18:28:51,16.01,5.86,0
SHP-002081,ORD-002081,CR-ECO,LN-024,2025-11-14T14:52:00,2025-11-11T23:27:44,11.5,0.0,1
SHP-002082,ORD-002082,CR-EXP,LN-023,2025-06-12T10:44:00,2025-06-14T23:11:46,23.71,13.82,0
SHP-002083,ORD-002083,CR-EXP,LN-014,2025-10-07T03:18:00,2025-10-09T01:18:55,22.58,11.71,0
SHP-002084,ORD-002084,CR-EXP,LN-022,2024-09-11T15:36:00,2024-09-12T15:21:48,22.49,8.47,0
SHP-002085,ORD-002085,CR-ECO,LN-019,2024-05-04T07:21:00,2024-04-30T15:01:28,5.43,0.0,1
SHP-002086,ORD-002086,CR-REG,LN-020,2025-06-13T09:30:00,2025-06-15T05:49:33,17.72,11.46,0
SHP-002087,ORD-002087,CR-EXP,LN-023,2025-11-27T20:03:00,2025-11-29T02:49:29,23.53,9.49,0
SHP-002088,ORD-002088,CR-STD,LN-002,2025-02-24T07:28:00,2025-02-27T17:13:55,13.53,16.92,0
SHP-002089,ORD-002089,CR-EXP,LN-013,2024-06-07T09:05:00,2024-06-08T02:10:53,20.0,7.49,0
