event_id,shipment_id,stage,event_ts
EVT-0017965,SHP-002995,ORDERED,2024-08-19T04:18:00
EVT-0017966,SHP-002995,PICKED,2024-08-19T07:16:04
EVT-0017967,SHP-002995,PACKED,2024-08-19T12:41:32
EVT-0017968,SHP-002995,SHIPPED,2024-08-19T20:07:05
EVT-0017969,SHP-002995,IN_TRANSIT,2024-08-19T21:09:33
EVT-0017970,SHP-002995,DELIVERED,2024-08-23T05:39:24
EVT-0017971,SHP-002996,ORDERED,2024-03-28T22:52:00
EVT-0017972,SHP-002996,PICKED,2024-03-29T09:32:43
EVT-0017973,SHP-002996,PACKED,2024-03-29T16:09:28
EVT-0017974,SHP-002996,SHIPPED,2024-03-30T01:23:55
EVT-0017975,SHP-002996,IN_TRANSIT,2024-03-30T03:16:56
EVT-0017976,SHP-002996,DELIVERED,2024-04-04T01:55:57
EVT-0017977,SHP-002997,ORDERED,2025-11-16T19:00:00
EVT-0017978,SHP-002997,PICKED,2025-11-17T01:00:28
EVT-0017979,SHP-002997,PACKED,2025-11-17T05:37:53
EVT-0017980,SHP-002997,SHIPPED,2025-11-17T17:23:36
EVT-0017981,SHP-002997,IN_TRANSIT,2025-11-17T19:43:37
EVT-0017982,SHP-002997,DELIVERED,2025-11-22T00:18:52
EVT-0017983,SHP-002998,ORDERED,2024-06-11T04:49:00
EVT-0017984,SHP-002998,PICKED,2024-06-11T14:25:46
EVT-0017985,SHP-002998,PACKED,2024-06-11T19:15:06
EVT-0017986,SHP-002998,SHIPPED,2024-06-12T03:50:01
EVT-0017987,SHP-002998,IN_TRANSIT,2024-06-12T05:21:17
EVT-0017988,SHP-002998,DELIVERED,2024-06-14T11:36:56
EVT-0017989,SHP-002999,ORDERED,2024-08-27T22:00:00
EVT-0017990,SHP-002999,PICKED,2024-08-28T06:15:07
EVT-0017991,SHP-002999,PACKED,2024-08-28T07:30:41
EVT-0017992,SHP-002999,SHIPPED,2024-08-28T10:07:39
EVT-0017993,SHP-002999,IN_TRANSIT,2024-08-28T11:10:30
EVT-0017994,SHP-002999,DELIVERED,2024-09-02T20:57:47
EVT-0017995,SHP-003000,ORDERED,2025-01-26T08:31:00
EVT-0017996,SHP-003000,PICKED,2025-01-26T10:52:00
EVT-0017997,SHP-003000,PACKED,2025-01-26T14:33:18
EVT-0017998,SHP-003000,SHIPPED,2025-01-27T00:05:59
EVT-0017999,SHP-003000,IN_TRANSIT,2025-01-27T04:03:01
EVT-0018000,SHP-003000,DELIVERED,2025-02-01T00:08:14
EVT-0018001,SHP-003001,ORDERED,2024-05-08T18:19:00
EVT-0018002,SHP-003001,PICKED,2024-05-09T01:29:27
EVT-0018003,SHP-003001,PACKED,2024-05-09T06:27:26
EVT-0018004,SHP-003001,SHIPPED,2024-05-09T17:10:33
EVT-0018005,SHP-003001,IN_TRANSIT,2024-05-09T20:40:47
EVT-0018006,SHP-003001,DELIVERED,2024-05-18T19:58:09
EVT-0018007,SHP-003002,ORDERED,2024-12-01T22:58:00
EVT-0018008,SHP-003002,PICKED,2024-12-02T08:03:08
EVT-0018009,SHP-003002,PACKED,2024-12-02T11:35:06
EVT-0018010,SHP-003002,SHIPPED,2024-12-02T15:20:55
EVT-0018011,SHP-003002,IN_TRANSIT,2024-12-02T16:39:28
EVT-0018012,SHP-003002,DELIVERED,2024-12-06T11:39:03
EVT-0018013,SHP-003003,ORDERED,2024-11-13T00:32:00
EVT-0018014,SHP-003003,PICKED,2024-11-13T06:27:19
EVT-0018015,SHP-003003,PACKED,2024-11-13T11:13:54
EVT-0018016,SHP-003003,SHIPPED,2024-11-13T13:51:58
EVT-0018017,SHP-003003,IN_TRANSIT,2024-11-13T15:40:06
EVT-0018018,SHP-003003,DELIVERED,2024-11-16T13:30:18
EVT-0018019,SHP-003004,ORDERED,2024-11-22T22:22:00
EVT-0018020,SHP-003004,PICKED,2024-11-23T02:45:19
EVT-0018021,SHP-003004,PACKED,2024-11-23T04:02:24
EVT-0018022,SHP-003004,SHIPPED,2024-11-23T08:41:43
EVT-0018023,SHP-003004,IN_TRANSIT,2024-11-23T11:51:15
EVT-0018024,SHP-003004,DELIVERED,2024-11-26T16:48:07
EVT-0018025,SHP-003005,ORDERED,2024-04-21T09:07:00
EVT-0018026,SHP-003005,PICKED,2024-04-22T01:54:43
EVT-0018027,SHP-003005,PACKED,2024-04-22T05:38:44
EVT-0018028,SHP-003005,SHIPPED,2024-04-22T08:30:29
EVT-0018029,SHP-003005,IN_TRANSIT,2024-04-22T12:19:44
EVT-0018030,SHP-003005,DELIVERED,2024-04-24T08:00:51
EVT-0018031,SHP-003006,ORDERED,2025-12-13T05:24:00
EVT-0018032,SHP-003006,PICKED,2025-12-13T15:28:07
EVT-0018033,SHP-003006,PACKED,2025-12-13T21:59:59
EVT-0018034,SHP-003006,SHIPPED,2025-12-14T06:21:32
EVT-0018035,SHP-003006,IN_TRANSIT,2025-12-14T08:49:30
EVT-0018036,SHP-003006,DELIVERED,2025-12-18T15:29:51
EVT-0018037,SHP-003007,ORDERED,2024-03-08T11:40:00
EVT-0018038,SHP-003007,PICKED,2024-03-08T14:08:37
EVT-0018039,SHP-003007,PACKED,2024-03-08T17:42:35
EVT-0018040,SHP-003007,SHIPPED,2024-03-08T23:39:44
EVT-0018041,SHP-003007,IN_TRANSIT,2024-03-09T01:45:55
EVT-0018042,SHP-003007,DELIVERED,2024-03-12T19:20:40
EVT-0018043,SHP-003008,ORDERED,2025-03-02T07:34:00
EVT-0018044,SHP-003008,PICKED,2025-03-02T17:05:00
EVT-0018045,SHP-003008,PACKED,2025-03-02T21:40:53
EVT-0018046,SHP-003008,SHIPPED,2025-03-03T02:30:38
EVT-0018047,SHP-003008,IN_TRANSIT,2025-03-03T05:11:33
EVT-0018048,SHP-003008,DELIVERED,2025-03-07T09:03:16
EVT-0018049,SHP-003009,ORDERED,2025-05-08T01:11:00
EVT-0018050,SHP-003009,PICKED,2025-05-08T11:03:12
EVT-0018051,SHP-003009,PACKED,2025-05-08T13:48:24
EVT-0018052,SHP-003009,SHIPPED,2025-05-08T18:33:21
EVT-0018053,SHP-003009,IN_TRANSIT,2025-05-08T21:22:40
EVT-0018054,SHP-003009,DELIVERED,2025-05-15T00:32:08
EVT-0018055,SHP-003010,ORDERED,2024-12-04T14:49:00
EVT-0018056,SHP-003010,PICKED,2024-12-05T00:43:48
EVT-0018057,SHP-003010,PACKED,2024-12-05T06:11:33
EVT-0018058,SHP-003010,SHIPPED,2024-12-05T12:07:19
EVT-0018059,SHP-003010,IN_TRANSIT,2024-12-05T16:04:36
EVT-0018060,SHP-003010,DELIVERED,2024-12-16T17:58:48
EVT-0018061,SHP-003011,ORDERED,2025-09-15T23:28:00
EVT-0018062,SHP-003011,PICKED,2025-09-16T02:27:31
EVT-0018063,SHP-003011,PACKED,2025-09-16T06:57:41
EVT-0018064,SHP-003011,SHIPPED,2025-09-16T17:18:36
EVT-0018065,SHP-003011,IN_TRANSIT,2025-09-16T19:33:15
EVT-0018066,SHP-003011,DELIVERED,2025-09-23T06:37:12
EVT-0018067,SHP-003012,ORDERED,2024-06-04T05:15:00
EVT-0018068,SHP-003012,PICKED,2024-06-04T14:50:32
EVT-0018069,SHP-003012,PACKED,2024-06-04T16:24:39
EVT-0018070,SHP-003012,SHIPPED,2024-06-04T20:21:11
EVT-0018071,SHP-003012,IN_TRANSIT,2024-06-04T22:40:27
EVT-0018072,SHP-003012,DELIVERED,2024-06-15T00:10:31
EVT-0018073,SHP-003013,ORDERED,2024-06-29T04:32:00
EVT-0018074,SHP-003013,PICKED,2024-06-29T12:58:06
EVT-0018075,SHP-003013,PACKED,2024-06-29T16:13:35
EVT-0018076,SHP-003013,SHIPPED,2024-06-29T18:49:48
EVT-0018077,SHP-003013,IN_TRANSIT,2024-06-29T22:46:15
EVT-0018078,SHP-003013,DELIVERED,2024-07-05T10:13:36
EVT-0018079,SHP-003014,ORDERED,2024-05-25T02:17:00
EVT-0018080,SHP-003014,PICKED,2024-05-25T10:29:11
EVT-0018081,SHP-003014,PACKED,2024-05-25T14:47:29
EVT-0018082,SHP-003014,SHIPPED,2024-05-26T02:17:38
EVT-0018083,SHP-003014,IN_TRANSIT,2024-05-26T05:16:58
EVT-0018084,SHP-003014,DELIVERED,2024-05-28T11:20:29
EVT-0018085,SHP-003015,ORDERED,2025-03-03T11:50:00
EVT-0018086,SHP-003015,PICKED,2025-03-03T15:13:36
EVT-0018087,SHP-003015,PACKED,2025-03-03T20:24:14
EVT-0018088,SHP-003015,SHIPPED,2025-03-04T05:18:11
EVT-0018089,SHP-003015,IN_TRANSIT,2025-03-04T09:12:09
EVT-0018090,SHP-003015,DELIVERED,2025-03-09T06:04:53
EVT-0018091,SHP-003016,ORDERED,2025-08-21T09:39:00
EVT-0018092,SHP-003016,PICKED,2025-08-21T16:33:16
EVT-0018093,SHP-003016,PACKED,2025-08-21T19:36:26
EVT-0018094,SHP-003016,SHIPPED,2025-08-22T07:10:24
EVT-0018095,SHP-003016,IN_TRANSIT,2025-08-22T11:06:11
EVT-0018096,SHP-003016,DELIVERED,2025-08-27T20:25:41
EVT-0018097,SHP-003017,ORDERED,2025-02-22T22:26:00
EVT-0018098,SHP-003017,PICKED,2025-02-23T07:58:56
EVT-0018099,SHP-003017,PACKED,2025-02-23T12:39:52
EVT-0018100,SHP-003017,SHIPPED,2025-02-23T20:57:47
EVT-0018101,SHP-003017,IN_TRANSIT,2025-02-24T00:35:52
EVT-0018102,SHP-003017,DELIVERED,2025-02-25T10:20:38
EVT-0018103,SHP-003018,ORDERED,2025-05-30T16:25:00
EVT-0018104,SHP-003018,PICKED,2025-05-30T22:18:58
EVT-0018105,SHP-003018,PACKED,2025-05-31T04:10:46
EVT-0018106,SHP-003018,SHIPPED,2025-05-31T06:55:30
EVT-0018107,SHP-003018,IN_TRANSIT,2025-05-31T09:34:15
EVT-0018108,SHP-003018,DELIVERED,2025-06-07T05:23:02
EVT-0018109,SHP-003019,ORDERED,2024-04-17T13:22:00
EVT-0018110,SHP-003019,PICKED,2024-04-18T03:10:25
EVT-0018111,SHP-003019,PACKED,2024-04-18T06:56:28
EVT-0018112,SHP-003019,SHIPPED,2024-04-18T15:59:10
EVT-0018113,SHP-003019,IN_TRANSIT,2024-04-18T18:15:24
EVT-0018114,SHP-003019,DELIVERED,2024-04-22T00:32:49
EVT-0018115,SHP-003020,ORDERED,2025-08-13T02:54:00
EVT-0018116,SHP-003020,PICKED,2025-08-13T10:28:31
EVT-0018117,SHP-003020,PACKED,2025-08-13T15:36:06
EVT-0018118,SHP-003020,SHIPPED,2025-08-14T02:40:53
EVT-0018119,SHP-003020,IN_TRANSIT,2025-08-14T04:48:37
EVT-0018120,SHP-003020,DELIVERED,2025-08-20T07:10:19
EVT-0018121,SHP-003021,ORDERED,2024-03-10T21:11:00
EVT-0018122,SHP-003021,PICKED,2024-03-11T05:46:14
EVT-0018123,SHP-003021,PACKED,2024-03-11T08:28:33
EVT-0018124,SHP-003021,SHIPPED,2024-03-11T10:46:26
EVT-0018125,SHP-003021,IN_TRANSIT,2024-03-11T13:31:12
EVT-0018126,SHP-003021,DELIVERED,2024-03-16T23:08:40
EVT-0018127,SHP-003022,ORDERED,2024-06-25T14:28:00
EVT-0018128,SHP-003022,PICKED,2024-06-25T20:04:20
EVT-0018129,SHP-003022,PACKED,2024-06-25T22:52:28
EVT-0018130,SHP-003022,SHIPPED,2024-06-26T01:42:55
EVT-0018131,SHP-003022,IN_TRANSIT,2024-06-26T04:30:37
EVT-0018132,SHP-003022,DELIVERED,2024-06-29T14:18:56
EVT-0018133,SHP-003023,ORDERED,2024-03-30T02:32:00
EVT-0018134,SHP-003023,PICKED,2024-03-30T05:19:49
EVT-0018135,SHP-003023,PACKED,2024-03-30T06:55:04
EVT-0018136,SHP-003023,SHIPPED,2024-03-30T18:19:06
EVT-0018137,SHP-003023,IN_TRANSIT,2024-03-30T21:05:56
EVT-0018138,SHP-003023,DELIVERED,2024-04-02T13:41:12
EVT-0018139,SHP-003024,ORDERED,2025-01-05T02:18:00
EVT-0018140,SHP-003024,PICKED,2025-01-05T10:01:33
EVT-0018141,SHP-003024,PACKED,2025-01-05T11:11:47
EVT-0018142,SHP-003024,SHIPPED,2025-01-05T16:33:55
EVT-0018143,SHP-003024,IN_TRANSIT,2025-01-05T17:56:52
EVT-0018144,SHP-003024,DELIVERED,2025-01-09T10:07:53
EVT-0018145,SHP-003025,ORDERED,2024-01-23T15:13:00
EVT-0018146,SHP-003025,PICKED,2024-01-23T18:39:27
EVT-0018147,SHP-003025,PACKED,2024-01-23T23:31:04
EVT-0018148,SHP-003025,SHIPPED,2024-01-24T02:38:51
EVT-0018149,SHP-003025,IN_TRANSIT,2024-01-24T05:07:07
EVT-0018150,SHP-003025,DELIVERED,2024-01-26T15:27:56
EVT-0018151,SHP-003026,ORDERED,2024-09-03T14:56:00
EVT-0018152,SHP-003026,PICKED,2024-09-04T00:51:48
EVT-0018153,SHP-003026,PACKED,2024-09-04T02:07:41
EVT-0018154,SHP-003026,SHIPPED,2024-09-04T05:51:20
EVT-0018155,SHP-003026,IN_TRANSIT,2024-09-04T08:54:58
EVT-0018156,SHP-003026,DELIVERED,2024-09-10T09:28:46
EVT-0018157,SHP-003027,ORDERED,2025-11-24T13:06:00
EVT-0018158,SHP-003027,PICKED,2025-11-24T22:40:48
EVT-0018159,SHP-003027,PACKED,2025-11-25T06:39:16
EVT-0018160,SHP-003027,SHIPPED,2025-11-25T16:44:48
EVT-0018161,SHP-003027,IN_TRANSIT,2025-11-25T18:33:02
EVT-0018162,SHP-003027,DELIVERED,2025-11-27T23:25:16
EVT-0018163,SHP-003028,ORDERED,2024-06-05T17:30:00
EVT-0018164,SHP-003028,PICKED,2024-06-05T21:08:06
EVT-0018165,SHP-003028,PACKED,2024-06-06T01:31:08
EVT-0018166,SHP-003028,SHIPPED,2024-06-06T08:41:06
EVT-0018167,SHP-003028,IN_TRANSIT,2024-06-06T11:28:35
EVT-0018168,SHP-003028,DELIVERED,2024-06-13T05:58:04
EVT-0018169,SHP-003029,ORDERED,2025-08-27T02:04:00
EVT-0018170,SHP-003029,PICKED,2025-08-27T05:15:52
EVT-0018171,SHP-003029,PACKED,2025-08-27T07:46:46
EVT-0018172,SHP-003029,SHIPPED,2025-08-27T17:10:24
EVT-0018173,SHP-003029,IN_TRANSIT,2025-08-27T19:25:54
EVT-0018174,SHP-003029,DELIVERED,2025-09-05T13:44:29
EVT-0018175,SHP-003030,ORDERED,2024-10-02T06:10:00
EVT-0018176,SHP-003030,PICKED,2024-10-02T14:19:14
EVT-0018177,SHP-003030,PACKED,2024-10-02T16:15:56
EVT-0018178,SHP-003030,SHIPPED,2024-10-03T02:17:08
EVT-0018179,SHP-003030,IN_TRANSIT,2024-10-03T04:58:13
EVT-0018180,SHP-003030,DELIVERED,2024-10-08T06:37:45
EVT-0018181,SHP-003031,ORDERED,2024-05-30T04:15:00
EVT-0018182,SHP-003031,PICKED,2024-05-30T10:13:39
EVT-0018183,SHP-003031,PACKED,2024-05-30T12:16:27
EVT-0018184,SHP-003031,SHIPPED,2024-05-30T23:58:39
EVT-0018185,SHP-003031,IN_TRANSIT,2024-05-31T01:29:58
EVT-0018186,SHP-003031,DELIVERED,2024-06-05T14:11:00
EVT-0018187,SHP-003032,ORDERED,2024-02-15T17:38:00
EVT-0018188,SHP-003032,PICKED,2024-02-15T23:52:06
EVT-0018189,SHP-003032,PACKED,2024-02-16T01:56:14
EVT-0018190,SHP-003032,SHIPPED,2024-02-16T13:47:28
EVT-0018191,SHP-003032,IN_TRANSIT,2024-02-16T16:26:14
EVT-0018192,SHP-003032,DELIVERED,2024-02-19T20:56:40
EVT-0018193,SHP-003033,ORDERED,2025-02-24T04:31:00
EVT-0018194,SHP-003033,PICKED,2025-02-24T09:55:24
EVT-0018195,SHP-003033,PACKED,2025-02-24T13:34:13
EVT-0018196,SHP-003033,SHIPPED,2025-02-24T18:43:48
EVT-0018197,SHP-003033,IN_TRANSIT,2025-02-24T21:53:43
EVT-0018198,SHP-003033,DELIVERED,2025-03-05T12:30:27
EVT-0018199,SHP-003034,ORDERED,2025-03-12T02:46:00
EVT-0018200,SHP-003034,PICKED,2025-03-12T07:19:30
EVT-0018201,SHP-003034,PACKED,2025-03-12T12:46:53
EVT-0018202,SHP-003034,SHIPPED,2025-03-12T20:53:10
EVT-0018203,SHP-003034,IN_TRANSIT,2025-03-12T22:11:02
EVT-0018204,SHP-003034,DELIVERED,2025-03-19T08:10:49
EVT-0018205,SHP-003035,ORDERED,2024-02-12T23:05:00
EVT-0018206,SHP-003035,PICKED,2024-02-13T02:00:11
EVT-0018207,SHP-003035,PACKED,2024-02-13T05:37:23
EVT-0018208,SHP-003035,SHIPPED,2024-02-13T14:34:38
EVT-0018209,SHP-003035,IN_TRANSIT,2024-02-13T16:11:25
EVT-0018210,SHP-003035,DELIVERED,2024-02-15T16:17:03
EVT-0018211,SHP-003036,ORDERED,2024-03-29T04:40:00
EVT-0018212,SHP-003036,PICKED,2024-03-29T10:28:48
EVT-0018213,SHP-003036,PACKED,2024-03-29T14:14:21
EVT-0018214,SHP-003036,SHIPPED,2024-03-29T23:52:43
EVT-0018215,SHP-003036,IN_TRANSIT,2024-03-30T03:21:25
EVT-0018216,SHP-003036,DELIVERED,2024-04-08T05:06:31
EVT-0018217,SHP-003037,ORDERED,2025-07-21T01:13:00
EVT-0018218,SHP-003037,PICKED,2025-07-21T08:16:58
EVT-0018219,SHP-003037,PACKED,2025-07-21T17:06:01
EVT-0018220,SHP-003037,SHIPPED,2025-07-22T01:25:54
EVT-0018221,SHP-003037,IN_TRANSIT,2025-07-22T02:39:59
EVT-0018222,SHP-003037,DELIVERED,2025-07-23T22:58:13
EVT-0018223,SHP-003038,ORDERED,2025-06-04T22:06:00
EVT-0018224,SHP-003038,PICKED,2025-06-05T05:44:01
EVT-0018225,SHP-003038,PACKED,2025-06-05T08:08:26
EVT-0018226,SHP-003038,SHIPPED,2025-06-05T13:19:40
EVT-0018227,SHP-003038,IN_TRANSIT,2025-06-05T17:16:07
EVT-0018228,SHP-003038,DELIVERED,2025-06-08T22:19:49
EVT-0018229,SHP-003039,ORDERED,2025-04-09T12:10:00
EVT-0018230,SHP-003039,PICKED,2025-04-09T17:14:29
EVT-0018231,SHP-003039,PACKED,2025-04-09T19:03:48
EVT-0018232,SHP-003039,SHIPPED,2025-04-10T06:19:05
EVT-0018233,SHP-003039,IN_TRANSIT,2025-04-10T07:43:31
EVT-0018234,SHP-003039,DELIVERED,2025-04-17T08:41:26
EVT-0018235,SHP-003040,ORDERED,2025-01-29T00:38:00
EVT-0018236,SHP-003040,PICKED,2025-01-29T04:38:43
EVT-0018237,SHP-003040,PACKED,2025-01-29T07:35:36
EVT-0018238,SHP-003040,SHIPPED,2025-01-29T10:51:43
EVT-0018239,SHP-003040,IN_TRANSIT,2025-01-29T13:59:44
EVT-0018240,SHP-003040,DELIVERED,2025-02-11T14:44:01
EVT-0018241,SHP-003041,ORDERED,2025-06-03T03:14:00
EVT-0018242,SHP-003041,PICKED,2025-06-03T12:06:11
EVT-0018243,SHP-003041,PACKED,2025-06-03T14:12:07
EVT-0018244,SHP-003041,SHIPPED,2025-06-04T01:53:00
EVT-0018245,SHP-003041,IN_TRANSIT,2025-06-04T03:22:32
EVT-0018246,SHP-003041,DELIVERED,2025-06-06T05:02:05
EVT-0018247,SHP-003042,ORDERED,2025-02-21T15:20:00
EVT-0018248,SHP-003042,PICKED,2025-02-21T21:49:47
EVT-0018249,SHP-003042,PACKED,2025-02-22T01:16:44
EVT-0018250,SHP-003042,SHIPPED,2025-02-22T05:57:40
EVT-0018251,SHP-003042,IN_TRANSIT,2025-02-22T08:57:52
EVT-0018252,SHP-003042,DELIVERED,2025-03-01T12:55:30
EVT-0018253,SHP-003043,ORDERED,2025-07-19T14:07:00
EVT-0018254,SHP-003043,PICKED,2025-07-19T23:40:10
EVT-0018255,SHP-003043,PACKED,2025-07-20T02:02:54
EVT-0018256,SHP-003043,SHIPPED,2025-07-20T12:55:53
EVT-0018257,SHP-003043,IN_TRANSIT,2025-07-20T15:17:52
EVT-0018258,SHP-003043,DELIVERED,2025-07-26T04:26:47
EVT-0018259,SHP-003044,ORDERED,2024-07-01T13:51:00
EVT-0018260,SHP-003044,PICKED,2024-07-02T07:02:43
EVT-0018261,SHP-003044,PACKED,2024-07-02T13:03:59
EVT-0018262,SHP-003044,SHIPPED,2024-07-03T00:50:34
EVT-0018263,SHP-003044,IN_TRANSIT,2024-07-03T02:01:36
EVT-0018264,SHP-003044,DELIVERED,2024-07-10T19:30:38
EVT-0018265,SHP-003045,ORDERED,2025-03-01T21:36:00
EVT-0018266,SHP-003045,PICKED,2025-03-02T02:04:19
EVT-0018267,SHP-003045,PACKED,2025-03-02T05:15:50
EVT-0018268,SHP-003045,SHIPPED,2025-03-02T07:23:10
EVT-0018269,SHP-003045,IN_TRANSIT,2025-03-02T09:02:16
EVT-0018270,SHP-003045,DELIVERED,2025-03-04T21:54:46
EVT-0018271,SHP-003046,ORDERED,2025-02-26T09:28:00
EVT-0018272,SHP-003046,PICKED,2025-02-26T12:42:09
EVT-0018273,SHP-003046,PACKED,2025-02-26T16:27:22
EVT-0018274,SHP-003046,SHIPPED,2025-02-26T20:55:36
EVT-0018275,SHP-003046,IN_TRANSIT,2025-02-27T00:13:23
EVT-0018276,SHP-003046,DELIVERED,2025-03-05T18:37:06
EVT-0018277,SHP-003047,ORDERED,2025-06-19T02:29:00
EVT-0018278,SHP-003047,PICKED,2025-06-19T04:43:02
EVT-0018279,SHP-003047,PACKED,2025-06-19T10:12:48
EVT-0018280,SHP-003047,SHIPPED,2025-06-19T14:56:59
EVT-0018281,SHP-003047,IN_TRANSIT,2025-06-19T18:52:20
EVT-0018282,SHP-003047,DELIVERED,2025-06-20T19:48:08
EVT-0018283,SHP-003048,ORDERED,2025-08-13T03:29:00
EVT-0018284,SHP-003048,PICKED,2025-08-13T06:08:11
EVT-0018285,SHP-003048,PACKED,2025-08-13T09:55:13
EVT-0018286,SHP-003048,SHIPPED,2025-08-13T14:16:54
EVT-0018287,SHP-003048,IN_TRANSIT,2025-08-13T15:50:12
EVT-0018288,SHP-003048,DELIVERED,2025-08-15T00:24:40
EVT-0018289,SHP-003049,ORDERED,2024-01-16T16:45:00
EVT-0018290,SHP-003049,PICKED,2024-01-17T02:24:38
EVT-0018291,SHP-003049,PACKED,2024-01-17T04:16:55
EVT-0018292,SHP-003049,SHIPPED,2024-01-17T09:05:17
EVT-0018293,SHP-003049,IN_TRANSIT,2024-01-17T11:47:42
EVT-0018294,SHP-003049,DELIVERED,2024-01-28T06:36:32
EVT-0018295,SHP-003050,ORDERED,2024-07-25T06:01:00
EVT-0018296,SHP-003050,PICKED,2024-07-25T12:39:16
EVT-0018297,SHP-003050,PACKED,2024-07-25T20:48:25
EVT-0018298,SHP-003050,SHIPPED,2024-07-26T03:46:38
EVT-0018299,SHP-003050,IN_TRANSIT,2024-07-26T07:32:40
EVT-0018300,SHP-003050,DELIVERED,2024-07-30T21:30:41
EVT-0018301,SHP-003051,ORDERED,2025-10-20T06:50:00
EVT-0018302,SHP-003051,PICKED,2025-10-20T13:04:49
EVT-0018303,SHP-003051,PACKED,2025-10-20T17:34:14
EVT-0018304,SHP-003051,SHIPPED,2025-10-20T20:22:39
EVT-0018305,SHP-003051,IN_TRANSIT,2025-10-20T22:28:40
EVT-0018306,SHP-003051,DELIVERED,2025-10-23T21:09:38
EVT-0018307,SHP-003052,ORDERED,2024-04-06T11:25:00
EVT-0018308,SHP-003052,PICKED,2024-04-06T18:19:47
EVT-0018309,SHP-003052,PACKED,2024-04-06T19:43:17
EVT-0018310,SHP-003052,SHIPPED,2024-04-07T04:13:13
EVT-0018311,SHP-003052,IN_TRANSIT,2024-04-07T06:43:59
EVT-0018312,SHP-003052,DELIVERED,2024-04-11T03:19:12
EVT-0018313,SHP-003053,ORDERED,2024-02-14T12:59:00
EVT-0018314,SHP-003053,PICKED,2024-02-14T15:52:47
EVT-0018315,SHP-003053,PACKED,2024-02-14T17:07:18
EVT-0018316,SHP-003053,SHIPPED,2024-02-14T21:13:59
EVT-0018317,SHP-003053,IN_TRANSIT,2024-02-15T00:32:09
EVT-0018318,SHP-003053,DELIVERED,2024-02-19T12:36:40
EVT-0018319,SHP-003054,ORDERED,2025-07-09T03:52:00
EVT-0018320,SHP-003054,PICKED,2025-07-09T11:07:41
EVT-0018321,SHP-003054,PACKED,2025-07-09T16:19:44
EVT-0018322,SHP-003054,SHIPPED,2025-07-09T20:59:47
EVT-0018323,SHP-003054,IN_TRANSIT,2025-07-10T00:58:34
EVT-0018324,SHP-003054,DELIVERED,2025-07-11T12:56:23
EVT-0018325,SHP-003055,ORDERED,2025-04-19T09:24:00
EVT-0018326,SHP-003055,PICKED,2025-04-19T19:01:49
EVT-0018327,SHP-003055,PACKED,2025-04-19T23:17:10
EVT-0018328,SHP-003055,SHIPPED,2025-04-20T10:26:10
EVT-0018329,SHP-003055,IN_TRANSIT,2025-04-20T11:51:40
EVT-0018330,SHP-003055,DELIVERED,2025-04-27T11:54:18
EVT-0018331,SHP-003056,ORDERED,2024-10-29T13:02:00
EVT-0018332,SHP-003056,PICKED,2024-10-29T16:06:16
EVT-0018333,SHP-003056,PACKED,2024-10-29T20:52:22
EVT-0018334,SHP-003056,SHIPPED,2024-10-30T06:21:48
EVT-0018335,SHP-003056,IN_TRANSIT,2024-10-30T08:00:56
EVT-0018336,SHP-003056,DELIVERED,2024-11-03T15:05:54
EVT-0018337,SHP-003057,ORDERED,2025-11-13T15:58:00
EVT-0018338,SHP-003057,PICKED,2025-11-13T18:03:44
EVT-0018339,SHP-003057,PACKED,2025-11-13T21:44:17
EVT-0018340,SHP-003057,SHIPPED,2025-11-14T05:48:56
EVT-0018341,SHP-003057,IN_TRANSIT,2025-11-14T09:08:23
EVT-0018342,SHP-003057,DELIVERED,2025-11-20T18:00:39
EVT-0018343,SHP-003058,ORDERED,2025-11-02T14:33:00
EVT-0018344,SHP-003058,PICKED,2025-11-02T16:42:08
EVT-0018345,SHP-003058,PACKED,2025-11-02T19:56:56
EVT-0018346,SHP-003058,SHIPPED,2025-11-03T02:16:11
EVT-0018347,SHP-003058,IN_TRANSIT,2025-11-03T06:00:30
EVT-0018348,SHP-003058,DELIVERED,2025-11-10T23:46:33
EVT-0018349,SHP-003059,ORDERED,2025-07-18T18:52:00
EVT-0018350,SHP-003059,PICKED,2025-07-18T23:33:28
EVT-0018351,SHP-003059,PACKED,2025-07-19T03:42:08
EVT-0018352,SHP-003059,SHIPPED,2025-07-19T07:53:49
EVT-0018353,SHP-003059,IN_TRANSIT,2025-07-19T10:26:31
EVT-0018354,SHP-003059,DELIVERED,2025-07-26T11:33:56
EVT-0018355,SHP-003060,ORDERED,2024-07-28T11:56:00
EVT-0018356,SHP-003060,PICKED,2024-07-28T18:23:34
EVT-0018357,SHP-003060,PACKED,2024-07-28T23:53:16
EVT-0018358,SHP-003060,SHIPPED,2024-07-29T03:12:13
EVT-0018359,SHP-003060,IN_TRANSIT,2024-07-29T06:46:38
EVT-0018360,SHP-003060,DELIVERED,2024-08-01T02:34:59
EVT-0018361,SHP-003061,ORDERED,2024-12-23T06:07:00
EVT-0018362,SHP-003061,PICKED,2024-12-23T19:23:24
EVT-0018363,SHP-003061,PACKED,2024-12-24T00:45:55
EVT-0018364,SHP-003061,SHIPPED,2024-12-24T05:07:09
EVT-0018365,SHP-003061,IN_TRANSIT,2024-12-24T07:01:55
EVT-0018366,SHP-003061,DELIVERED,2024-12-27T00:25:57
EVT-0018367,SHP-003062,ORDERED,2025-07-19T10:48:00
