order_id,order_ts,warehouse_id,dest_region,product_category,order_value,units
ORD-002113,2024-06-23T06:51:00,WH-CHI,South,Apparel,77.09,2
ORD-002114,2025-02-24T11:22:00,WH-DAL,South,Apparel,132.48,4
ORD-002115,2025-01-11T00:48:00,WH-LAX,South,Sports,37.34,2
ORD-002116,2024-11-14T10:27:00,WH-DAL,Midwest,Apparel,47.85,2
ORD-002117,2025-03-11T19:34:00,WH-NJ,Midwest,Home,111.74,2
ORD-002118,2025-06-20T15:00:00,WH-NJ,South,Grocery,80.67,3
ORD-002119,2025-02-19T11:14:00,WH-ATL,West,Apparel,26.97,1
ORD-002120,2025-11-04T06:24:00,WH-DAL,South,Sports,48.36,3
ORD-002121,2025-11-14T14:51:00,WH-DAL,West,Sports,60.25,4
ORD-002122,2024-02-01T19:29:00,WH-LAX,West,Grocery,174.31,3
ORD-002123,2025-01-28T19:11:00,WH-DAL,Northeast,Sports,58.07,2
ORD-002124,2025-06-13T11:38:00,WH-LAX,Midwest,Sports,83.29,4
ORD-002125,2025-06-30T05:53:00,WH-CHI,South,Apparel,116.65,5
ORD-002126,2025-04-17T18:33:00,WH-NJ,Midwest,Sports,84.5,4
ORD-002127,2025-02-07T19:45:00,WH-CHI,South,Beauty,62.62,5
ORD-002128,2025-03-10T05:45:00,WH-NJ,West,Beauty,25.47,2
ORD-002129,2024-10-01T13:04:00,WH-DAL,Northeast,Electronics,23.35,2
ORD-002130,2025-06-02T15:10:00,WH-CHI,Southeast,Sports,106.29,4
ORD-002131,2024-11-30T02:55:00,WH-NJ,Northeast,Grocery,51.61,1
ORD-002132,2025-05-28T11:04:00,WH-ATL,West,Grocery,112.27,3
ORD-002133,2025-09-23T04:59:00,WH-NJ,West,Grocery,39.98,3
ORD-002134,2025-03-02T11:52:00,WH-DAL,South,Apparel,20.17,5
ORD-002135,2024-01-24T04:33:00,WH-LAX,Midwest,Apparel,44.04,2
ORD-002136,2025-01-29T13:47:00,WH-LAX,Southeast,Grocery,31.54,5
ORD-002137,2024-06-05T22:25:00,WH-ATL,Southeast,Electronics,156.01,2
ORD-002138,2024-05-26T05:17:00,WH-ATL,South,Electronics,27.75,1
ORD-002139,2024-01-01T06:15:00,WH-NJ,Midwest,Beauty,36.78,3
ORD-002140,2025-07-01T22:03:00,WH-LAX,Northeast,Grocery,93.08,2
ORD-002141,2024-01-14T23:18:00,WH-LAX,South,Electronics,25.19,4
ORD-002142,2024-05-21T04:21:00,WH-CHI,Midwest,Beauty,45.82,2
ORD-002143,2025-09-20T17:31:00,WH-CHI,Southeast,Sports,166.21,1
ORD-002144,2024-07-21T13:23:00,WH-DAL,Southeast,Electronics,11.24,1
ORD-002145,2025-10-29T00:52:00,WH-DAL,South,Beauty,24.26,4
ORD-002146,2024-04-07T22:09:00,WH-DAL,West,Beauty,20.42,5
ORD-002147,2025-05-26T13:16:00,WH-ATL,South,Sports,25.32,5
ORD-002148,2024-01-21T14:10:00,WH-CHI,Midwest,Apparel,38.15,2
ORD-002149,2024-12-08T13:28:00,WH-NJ,South,Apparel,143.51,5
ORD-002150,2025-09-30T09:34:00,WH-ATL,Midwest,Home,223.59,4
ORD-002151,2024-01-08T06:30:00,WH-NJ,Southeast,Apparel,155.56,3
ORD-002152,2025-09-28T02:04:00,WH-DAL,South,Beauty,62.2,1
ORD-002153,2024-04-26T03:01:00,WH-ATL,West,Beauty,34.55,5
ORD-002154,2024-08-10T04:57:00,WH-DAL,Northeast,Grocery,148.38,4
ORD-002155,2025-02-20T20:59:00,WH-CHI,South,Grocery,19.93,3
ORD-002156,2024-05-16T13:51:00,WH-NJ,Midwest,Home,174.98,3
ORD-002157,2025-06-13T12:32:00,WH-DAL,Southeast,Electronics,21.38,3
ORD-002158,2025-10-30T05:44:00,WH-LAX,Midwest,Home,111.47,2
ORD-002159,2025-09-14T23:11:00,WH-CHI,South,Grocery,38.35,5
ORD-002160,2025-07-16T09:07:00,WH-NJ,West,Apparel,44.15,3
ORD-002161,2025-06-12T14:15:00,WH-CHI,Southeast,Home,74.69,3
ORD-002162,2025-06-13T14:24:00,WH-CHI,Northeast,Apparel,130.41,3
ORD-002163,2025-02-23T17:04:00,WH-DAL,South,Sports,75.02,5
ORD-002164,2025-02-15T02:53:00,WH-NJ,West,Beauty,57.33,5
ORD-002165,2024-01-12T18:31:00,WH-DAL,West,Home,33.14,1
ORD-002166,2025-12-17T01:35:00,WH-CHI,Northeast,Beauty,20.4,2
ORD-002167,2025-11-10T22:51:00,WH-DAL,Northeast,Home,165.23,1
ORD-002168,2025-12-07T17:42:00,WH-CHI,West,Electronics,65.91,3
ORD-002169,2025-11-05T11:47:00,WH-NJ,West,Beauty,29.69,4
ORD-002170,2024-03-06T15:06:00,WH-DAL,West,Electronics,84.19,5
ORD-002171,2025-06-06T12:30:00,WH-ATL,West,Grocery,144.0,2
ORD-002172,2024-03-23T02:25:00,WH-ATL,West,Home,107.41,5
ORD-002173,2024-08-06T16:50:00,WH-ATL,Midwest,Beauty,45.93,2
ORD-002174,2025-09-08T11:25:00,WH-NJ,West,Beauty,38.15,1
ORD-002175,2024-05-20T19:16:00,WH-DAL,Northeast,Grocery,103.04,3
ORD-002176,2024-12-31T11:14:00,WH-CHI,Northeast,Home,179.95,3
ORD-002177,2025-11-21T15:07:00,WH-LAX,Midwest,Grocery,57.72,5
ORD-002178,2025-03-15T08:22:00,WH-CHI,Midwest,Electronics,24.06,2
ORD-002179,2025-02-18T18:31:00,WH-ATL,South,Grocery,25.2,2
ORD-002180,2025-01-15T08:40:00,WH-LAX,Southeast,Home,66.89,1
ORD-002181,2025-03-04T21:01:00,WH-LAX,South,Electronics,263.24,4
ORD-002182,2024-01-07T20:06:00,WH-ATL,Southeast,Beauty,104.0,5
ORD-002183,2025-07-17T15:07:00,WH-CHI,West,Beauty,77.78,5
ORD-002184,2024-08-19T15:20:00,WH-DAL,South,Apparel,124.2,4
ORD-002185,2025-04-05T21:45:00,WH-DAL,West,Apparel,26.25,5
ORD-002186,2024-01-10T14:54:00,WH-CHI,West,Beauty,44.66,2
ORD-002187,2025-07-30T18:56:00,WH-LAX,Midwest,Apparel,68.79,1
ORD-002188,2025-11-08T19:01:00,WH-LAX,Southeast,Grocery,103.77,3
ORD-002189,2025-01-16T23:29:00,WH-NJ,Southeast,Home,60.17,1
ORD-002190,2025-06-21T19:23:00,WH-DAL,West,Home,93.63,3
ORD-002191,2024-03-13T09:36:00,WH-LAX,Midwest,Beauty,70.48,5
ORD-002192,2025-01-19T21:49:00,WH-CHI,West,Apparel,123.14,3
ORD-002193,2025-12-25T18:45:00,WH-LAX,Southeast,Sports,62.58,2
ORD-002194,2025-11-18T07:37:00,WH-DAL,South,Beauty,10.31,5
ORD-002195,2025-10-11T22:21:00,WH-LAX,Midwest,Home,130.28,3
ORD-002196,2025-10-03T21:07:00,WH-CHI,West,Beauty,63.2,1
ORD-002197,2024-10-24T23:12:00,WH-DAL,Midwest,Electronics,87.66,5
ORD-002198,2025-03-30T01:55:00,WH-LAX,Northeast,Home,239.5,3
ORD-002199,2025-10-26T16:14:00,WH-DAL,West,Sports,226.94,3
ORD-002200,2025-06-02T09:43:00,WH-NJ,Southeast,Beauty,79.56,4
ORD-002201,2024-04-17T23:11:00,WH-ATL,Midwest,Beauty,119.92,1
ORD-002202,2025-02-10T09:29:00,WH-CHI,Midwest,Grocery,98.25,2
ORD-002203,2024-09-22T21:06:00,WH-NJ,South,Sports,72.36,5
ORD-002204,2025-01-26T21:30:00,WH-ATL,West,Sports,77.55,2
ORD-002205,2024-01-06T08:10:00,WH-LAX,South,Apparel,296.54,4
ORD-002206,2025-06-02T23:12:00,WH-CHI,South,Sports,78.29,5
ORD-002207,2025-01-12T16:17:00,WH-DAL,Northeast,Home,34.83,5
ORD-002208,2024-09-26T19:52:00,WH-DAL,West,Apparel,52.31,3
ORD-002209,2025-02-11T14:11:00,WH-DAL,Northeast,Beauty,95.93,3
ORD-002210,2025-06-16T14:39:00,WH-NJ,Northeast,Apparel,65.05,3
ORD-002211,2025-09-18T14:15:00,WH-DAL,South,Grocery,10.76,4
ORD-002212,2025-07-23T05:43:00,WH-DAL,Midwest,Electronics,28.96,3
ORD-002213,2024-07-01T18:01:00,WH-CHI,South,Sports,23.96,4
ORD-002214,2024-05-16T17:55:00,WH-ATL,Midwest,Apparel,31.77,3
ORD-002215,2024-03-04T19:52:00,WH-ATL,South,Electronics,52.25,3
ORD-002216,2025-04-28T05:05:00,WH-CHI,South,Apparel,45.68,2
ORD-002217,2024-07-24T05:29:00,WH-NJ,Midwest,Electronics,79.85,2
ORD-002218,2025-09-20T17:22:00,WH-LAX,Southeast,Grocery,14.36,4
ORD-002219,2025-08-08T06:45:00,WH-DAL,Midwest,Home,93.93,4
ORD-002220,2024-08-03T13:27:00,WH-DAL,Southeast,Sports,87.63,2
ORD-002221,2025-12-24T12:15:00,WH-ATL,South,Electronics,56.32,5
ORD-002222,2025-04-28T03:37:00,WH-CHI,Northeast,Sports,11.16,4
ORD-002223,2024-04-13T05:23:00,WH-NJ,Midwest,Beauty,21.87,2
ORD-002224,2025-07-23T03:43:00,WH-CHI,Southeast,Home,136.37,2
ORD-002225,2025-06-13T03:23:00,WH-LAX,Northeast,Apparel,66.84,1
ORD-002226,2025-04-17T18:59:00,WH-CHI,West,Apparel,74.71,5
ORD-002227,2025-03-23T07:58:00,WH-LAX,West,Beauty,31.43,4
ORD-002228,2024-11-17T12:45:00,WH-DAL,South,Home,51.93,5
ORD-002229,2024-05-30T01:59:00,WH-CHI,Midwest,Beauty,106.47,4
ORD-002230,2024-09-14T22:55:00,WH-LAX,Northeast,Sports,100.57,1
ORD-002231,2025-06-04T05:43:00,WH-ATL,Midwest,Apparel,43.02,2
ORD-002232,2024-08-24T21:43:00,WH-LAX,West,Beauty,131.69,2
ORD-002233,2024-11-11T18:42:00,WH-CHI,Midwest,Grocery,172.26,1
ORD-002234,2025-03-31T03:49:00,WH-LAX,South,Grocery,33.58,5
ORD-002235,2024-04-29T20:18:00,WH-LAX,West,Home,9.36,3
ORD-002236,2025-10-16T07:29:00,WH-NJ,Northeast,Apparel,153.23,4
ORD-002237,2024-02-26T13:09:00,WH-LAX,Midwest,Beauty,44.6,3
ORD-002238,2024-05-26T11:22:00,WH-DAL,South,Beauty,38.44,3
ORD-002239,2024-05-19T22:30:00,WH-NJ,Southeast,Beauty,67.54,5
ORD-002240,2024-10-17T17:08:00,WH-CHI,West,Sports,65.56,2
ORD-002241,2025-08-17T19:49:00,WH-ATL,Midwest,Home,131.64,4
ORD-002242,2025-01-10T16:16:00,WH-ATL,West,Home,44.87,5
ORD-002243,2024-10-19T05:17:00,WH-CHI,South,Electronics,38.69,4
ORD-002244,2024-12-22T22:49:00,WH-NJ,Midwest,Apparel,48.75,3
ORD-002245,2025-04-03T11:08:00,WH-DAL,Northeast,Home,59.65,5
ORD-002246,2024-07-06T11:08:00,WH-ATL,Midwest,Home,55.65,5
ORD-002247,2025-07-04T14:53:00,WH-CHI,West,Sports,32.67,2
ORD-002248,2024-02-04T05:36:00,WH-LAX,West,Electronics,53.12,1
ORD-002249,2024-12-20T21:04:00,WH-LAX,West,Apparel,54.85,3
ORD-002250,2025-04-06T00:03:00,WH-CHI,Midwest,Apparel,37.35,1
ORD-002251,2024-03-12T01:40:00,WH-ATL,South,Beauty,18.82,4
ORD-002252,2025-07-30T17:03:00,WH-ATL,West,Beauty,19.24,5
ORD-002253,2025-10-26T02:54:00,WH-LAX,Northeast,Grocery,33.93,5
ORD-002254,2025-09-15T22:46:00,WH-LAX,Southeast,Sports,82.23,3
ORD-002255,2024-12-24T22:35:00,WH-ATL,South,Home,13.43,5
ORD-002256,2025-03-26T21:27:00,WH-LAX,Southeast,Sports,83.68,4
ORD-002257,2024-09-18T08:27:00,WH-CHI,Midwest,Grocery,116.17,3
ORD-002258,2025-05-03T05:22:00,WH-LAX,Midwest,Electronics,122.1,1
ORD-002259,2025-03-10T12:40:00,WH-ATL,South,Grocery,47.68,1
ORD-002260,2025-04-14T23:27:00,WH-CHI,South,Apparel,58.06,1
ORD-002261,2024-08-11T10:11:00,WH-NJ,Midwest,Grocery,74.21,1
ORD-002262,2025-11-19T06:14:00,WH-ATL,Northeast,Grocery,61.33,5
ORD-002263,2024-04-14T12:56:00,WH-CHI,Midwest,Sports,35.66,3
ORD-002264,2024-09-28T03:37:00,WH-LAX,West,Home,42.37,3
ORD-002265,2024-05-22T17:37:00,WH-DAL,Northeast,Electronics,133.11,1
ORD-002266,2025-08-02T13:29:00,WH-CHI,West,Apparel,40.13,5
ORD-002267,2025-05-10T09:27:00,WH-ATL,West,Apparel,98.2,1
ORD-002268,2024-12-04T07:26:00,WH-NJ,West,Apparel,16.69,5
ORD-002269,2025-05-16T01:08:00,WH-LAX,South,Grocery,106.19,1
ORD-002270,2025-02-18T01:15:00,WH-NJ,West,Home,74.95,5
ORD-002271,2024-02-11T19:55:00,WH-ATL,West,Apparel,149.05,5
ORD-002272,2024-03-19T16:18:00,WH-DAL,South,Apparel,129.96,5
ORD-002273,2025-07-02T03:36:00,WH-NJ,Southeast,Grocery,63.72,2
ORD-002274,2024-04-05T20:03:00,WH-DAL,South,Beauty,170.47,4
ORD-002275,2025-09-03T06:16:00,WH-NJ,West,Apparel,64.25,5
ORD-002276,2024-03-29T15:54:00,WH-ATL,West,Beauty,17.88,3
ORD-002277,2024-02-12T04:54:00,WH-ATL,West,Electronics,86.35,4
ORD-002278,2025-05-08T11:28:00,WH-CHI,Northeast,Electronics,180.38,5
ORD-002279,2024-08-04T04:13:00,WH-LAX,Midwest,Grocery,49.82,5
ORD-002280,2025-03-23T02:28:00,WH-CHI,West,Apparel,78.69,5
ORD-002281,2025-11-16T16:10:00,WH-ATL,West,Electronics,23.46,1
ORD-002282,2025-01-11T00:21:00,WH-NJ,Northeast,Electronics,108.68,2
ORD-002283,2024-10-28T09:06:00,WH-DAL,Midwest,Sports,52.19,4
ORD-002284,2024-10-22T18:28:00,WH-LAX,Northeast,Sports,90.46,1
ORD-002285,2024-01-09T13:37:00,WH-CHI,South,Apparel,24.7,3
ORD-002286,2024-02-01T04:14:00,WH-CHI,Southeast,Beauty,56.79,5
ORD-002287,2024-12-22T10:18:00,WH-LAX,West,Beauty,24.24,1
ORD-002288,2025-07-25T05:34:00,WH-LAX,Midwest,Electronics,176.28,4
ORD-002289,2025-09-15T05:48:00,WH-CHI,Northeast,Sports,158.86,5
ORD-002290,2025-02-02T20:57:00,WH-DAL,West,Beauty,14.83,1
ORD-002291,2025-05-31T06:21:00,WH-LAX,Midwest,Home,81.5,1
ORD-002292,2025-11-24T21:26:00,WH-NJ,West,Apparel,90.16,4
ORD-002293,2025-01-24T19:26:00,WH-LAX,Northeast,Beauty,149.74,4
ORD-002294,2025-07-13T16:39:00,WH-DAL,Midwest,Sports,15.7,4
ORD-002295,2025-01-07T07:08:00,WH-DAL,Southeast,Home,18.86,5
ORD-002296,2024-09-29T06:11:00,WH-ATL,Midwest,Sports,97.07,3
ORD-002297,2024-07-27T22:26:00,WH-CHI,West,Apparel,47.87,2
ORD-002298,2024-03-23T09:27:00,WH-LAX,Southeast,Apparel,70.86,1
ORD-002299,2025-03-11T04:14:00,WH-DAL,Southeast,Home,29.03,1
ORD-002300,2025-03-09T06:18:00,WH-NJ,South,Home,79.14,3
ORD-002301,2025-08-03T05:34:00,WH-NJ,West,Sports,50.12,3
ORD-002302,2025-10-07T18:57:00,WH-NJ,Southeast,Apparel,129.65,5
ORD-002303,2025-01-27T07:43:00,WH-DAL,West,Sports,144.18,2
ORD-002304,2024-09-04T16:23:00,WH-ATL,Southeast,Sports,50.64,5
ORD-002305,2024-03-06T13:35:00,WH-LAX,Southeast,Electronics,47.07,5
ORD-002306,2025-04-20T15:13:00,WH-ATL,South,Electronics,48.66,2
ORD-002307,2024-06-03T18:33:00,WH-DAL,South,Home,35.52,3
ORD-002308,2024-10-03T02:06:00,WH-DAL,Midwest,Home,114.52,3
ORD-002309,2025-10-02T05:20:00,WH-NJ,Midwest,Electronics,34.09,2
ORD-002310,2025-02-01T23:47:00,WH-CHI,South,Home,91.47,3
ORD-002311,2024-04-03T03:22:00,WH-CHI,South,Beauty,27.1,1
ORD-002312,2025-05-19T15:50:00,WH-CHI,Southeast,Sports,77.11,4
ORD-002313,2024-04-07T20:45:00,WH-DAL,Northeast,Apparel,44.78,4
ORD-002314,2024-10-04T10:20:00,WH-ATL,Midwest,Electronics,44.56,2
ORD-002315,2024-11-24T12:05:00,WH-CHI,South,Apparel,156.45,3
ORD-002316,2024-01-12T10:18:00,WH-CHI,Southeast,Grocery,145.16,3
ORD-002317,2025-04-05T20:20:00,WH-DAL,Northeast,Apparel,39.65,2
ORD-002318,2024-06-13T13:28:00,WH-NJ,West,Beauty,39.6,1
ORD-002319,2025-04-22T14:02:00,WH-DAL,Midwest,Home,30.99,3
ORD-002320,2024-12-08T20:17:00,WH-DAL,West,Sports,23.97,2
ORD-002321,2025-09-13T04:35:00,WH-NJ,Northeast,Home,163.62,2
ORD-002322,2025-08-07T21:40:00,WH-CHI,South,Sports,160.94,5
ORD-002323,2025-05-18T14:20:00,WH-DAL,South,Beauty,40.47,5
ORD-002324,2024-06-09T13:40:00,WH-LAX,Midwest,Home,36.1,4
ORD-002325,2024-01-30T20:32:00,WH-ATL,Midwest,Apparel,21.12,5
ORD-002326,2025-12-25T00:39:00,WH-CHI,Midwest,Apparel,75.54,2
ORD-002327,2025-05-29T23:52:00,WH-CHI,Southeast,Electronics,46.17,1
ORD-002328,2024-03-23T09:50:00,WH-LAX,West,Grocery,38.18,2
ORD-002329,2024-10-21T05:14:00,WH-NJ,West,Grocery,18.38,2
ORD-002330,2024-08-25T20:16:00,WH-DAL,Midwest,Home,68.31,1
ORD-002331,2024-03-27T06:29:00,WH-ATL,Northeast,Sports,85.33,5
ORD-002332,2024-06-11T23:48:00,WH-ATL,Midwest,Electronics,98.98,4
ORD-002333,2025-04-01T08:53:00,WH-CHI,Southeast,Sports,26.19,5
ORD-002334,2024-05-20T08:22:00,WH-NJ,Northeast,Home,80.67,3
ORD-002335,2024-08-18T10:43:00,WH-CHI,Midwest,Grocery,71.5,3
ORD-002336,2025-02-21T23:28:00,WH-LAX,South,Apparel,197.74,3
ORD-002337,2025-02-02T19:52:00,WH-DAL,West,Apparel,54.16,1
ORD-002338,2025-10-30T20:41:00,WH-DAL,Midwest,Beauty,85.7,5
ORD-002339,2024-12-25T18:55:00,WH-CHI,Northeast,Beauty,47.7,5
ORD-002340,2024-06-25T10:21:00,WH-ATL,Southeast,Home,15.21,4
ORD-002341,2024-09-02T02:14:00,WH-ATL,South,Home,17.26,5
ORD-002342,2025-12-21T01:23:00,WH-LAX,West,Home,40.96,5
ORD-002343,2024-05-22T10:41:00,WH-CHI,Midwest,Apparel,19.85,4
ORD-002344,2025-03-31T20:20:00,WH-ATL,Midwest,Apparel,59.64,4
ORD-002345,2024-09-07T09:25:00,WH-LAX,South,Beauty,41.79,1
ORD-002346,2025-09-10T17:34:00,WH-NJ,West,Electronics,65.76,2
ORD-002347,2024-02-08T22:48:00,WH-ATL,South,Apparel,38.97,3
ORD-002348,2025-09-14T16:31:00,WH-NJ,South,Home,48.11,1
ORD-002349,2025-02-27T22:06:00,WH-DAL,South,Apparel,39.09,4
ORD-002350,2024-07-02T07:15:00,WH-ATL,Northeast,Beauty,247.08,3
ORD-002351,2024-09-30T04:46:00,WH-NJ,West,Electronics,191.79,1
ORD-002352,2025-04-30T03:58:00,WH-LAX,West,Electronics,115.27,4
ORD-002353,2024-08-05T05:27:00,WH-LAX,Southeast,Sports,79.96,4
ORD-002354,2025-07-12T17:59:00,WH-DAL,West,Electronics,84.25,5
ORD-002355,2024-10-28T02:14:00,WH-CHI,West,Grocery,189.88,1
ORD-002356,2025-10-27T02:49:00,WH-CHI,Southeast,Electronics,141.83,5
ORD-002357,2025-09-28T05:52:00,WH-LAX,Northeast,Home,26.33,1
ORD-002358,2025-01-22T13:06:00,WH-NJ,West,Beauty,104.46,2
ORD-002359,2025-07-14T15:43:00,WH-CHI,South,Home,11.0,4
ORD-002360,2025-02-07T00:32:00,WH-ATL,West,Sports,112.93,1
ORD-002361,2024-08-12T08:25:00,WH-LAX,Midwest,Sports,92.84,1
ORD-002362,2024-07-16T19:43:00,WH-DAL,Northeast,Beauty,149.92,2
ORD-002363,2024-10-22T10:41:00,WH-ATL,West,Sports,38.88,4
ORD-002364,2025-03-04T07:20:00,WH-NJ,Midwest,Electronics,38.09,5
ORD-002365,2024-10-23T19:02:00,WH-DAL,South,Sports,31.0,4
ORD-002366,2024-01-04T08:59:00,WH-LAX,West,Electronics,13.02,4
ORD-002367,2025-12-28T19:08:00,WH-ATL,Southeast,Grocery,229.49,1
ORD-002368,2024-01-20T08:35:00,WH-ATL,South,Electronics,67.01,1
ORD-002369,2024-04-11T17:00:00,WH-ATL,South,Sports,40.05,3
ORD-002370,2025-10-11T16:56:00,WH-LAX,Northeast,Grocery,29.48,4
ORD-002371,2025-10-23T00:00:00,WH-NJ,Midwest,Sports,95.69,2
ORD-002372,2024-10-07T22:23:00,WH-ATL,West,Beauty,217.47,3
ORD-002373,2024-12-27T21:30:00,WH-NJ,Northeast,Home,147.04,5
ORD-002374,2025-02-09T17:01:00,WH-DAL,South,Sports,121.28,5
ORD-002375,2024-06-10T03:34:00,WH-NJ,West,Home,59.37,5
ORD-002376,2025-12-24T19:10:00,WH-CHI,Southeast,Beauty,84.15,3
ORD-002377,2025-02-02T22:32:00,WH-ATL,South,Apparel,89.25,3
ORD-002378,2024-01-07T02:59:00,WH-CHI,Northeast,Grocery,92.85,3
ORD-002379,2025-06-19T04:28:00,WH-CHI,Midwest,Beauty,40.57,3
ORD-002380,2024-05-11T07:47:00,WH-NJ,Midwest,Beauty,33.46,4
ORD-002381,2024-12-24T05:55:00,WH-ATL,South,Electronics,41.09,2
ORD-002382,2025-02-11T04:19:00,WH-DAL,West,Sports,124.15,4
ORD-002383,2025-10-18T05:10:00,WH-CHI,Southeast,Electronics,98.09,5
ORD-002384,2024-07-19T10:02:00,WH-DAL,Midwest,Apparel,139.29,2
ORD-002385,2025-03-19T22:54:00,WH-ATL,Midwest,Apparel,110.54,3
ORD-002386,2024-12-27T10:55:00,WH-ATL,South,Electronics,69.15,3
ORD-002387,2025-06-22T22:31:00,WH-LAX,Midwest,Electronics,102.66,5
ORD-002388,2025-01-16T15:38:00,WH-DAL,Northeast,Electronics,57.02,3
ORD-002389,2025-11-09T10:48:00,WH-DAL,West,Sports,60.36,3
ORD-002390,2024-01-29T04:21:00,WH-LAX,West,Beauty,98.81,1
ORD-002391,2024-07-23T02:05:00,WH-NJ,South,Apparel,54.76,2
ORD-002392,2025-02-24T16:13:00,WH-CHI,West,Sports,61.13,1
ORD-002393,2025-12-22T23:32:00,WH-LAX,Midwest,Apparel,89.41,1
ORD-002394,2025-05-15T10:02:00,WH-CHI,Southeast,Grocery,17.33,1
ORD-002395,2024-11-06T12:28:00,WH-NJ,South,Beauty,106.25,4
ORD-002396,2025-03-17T21:41:00,WH-CHI,Southeast,Sports,63.52,5
ORD-002397,2025-02-26T03:10:00,WH-LAX,Midwest,Electronics,23.9,1
ORD-002398,2025-05-20T05:46:00,WH-NJ,Southeast,Beauty,69.18,5
ORD-002399,2024-03-10T14:00:00,WH-ATL,West,Apparel,39.94,4
ORD-002400,2025-06-07T07:43:00,WH-LAX,South,Beauty,55.34,4
ORD-002401,2025-06-17T09:19:00,WH-ATL,Southeast,Electronics,17.31,4
ORD-002402,2025-01-20T17:26:00,WH-DAL,Midwest,Grocery,53.72,2
ORD-002403,2025-04-03T17:11:00,WH-NJ,Northeast,Electronics,87.55,4
ORD-002404,2024-02-20T09:16:00,WH-DAL,South,Sports,62.52,2
ORD-002405,2024-02-17T00:21:00,WH-NJ,Southeast,Electronics,113.32,3
ORD-002406,2025-03-20T19:03:00,WH-ATL,Midwest,Home,54.27,1
ORD-002407,2024-12-22T12:41:00,WH-ATL,Northeast,Electronics,36.78,4
ORD-002408,2025-04-09T05:48:00,WH-CHI,Northeast,Sports,65.63,5
ORD-002409,2025-04-07T03:02:00,WH-CHI,Northeast,Grocery,46.9,3
ORD-002410,2024-02-19T15:02:00,WH-ATL,West,Home,39.21,3
ORD-002411,2024-12-10T06:30:00,WH-ATL,West,Beauty,173.88,5
ORD-002412,2025-09-22T20:56:00,WH-ATL,South,Beauty,26.0,5
ORD-002413,2025-01-28T18:12:00,WH-ATL,Southeast,Home,84.72,5
ORD-002414,2025-04-11T16:09:00,WH-LAX,West,Apparel,127.5,1
ORD-002415,2025-07-30T20:40:00,WH-ATL,South,Sports,38.74,2
ORD-002416,2025-07-07T08:56:00,WH-NJ,South,Electronics,49.24,5
ORD-002417,2024-01-24T05:25:00,WH-ATL,South,Sports,56.23,5
ORD-002418,2024-09-28T03:04:00,WH-DAL,Northeast,Electronics,96.46,4
ORD-002419,2025-06-12T14:21:00,WH-LAX,South,Sports,30.78,3
ORD-002420,2025-03-14T13:38:00,WH-DAL,Midwest,Electronics,85.42,1
ORD-002421,2024-02-27T08:45:00,WH-ATL,Southeast,Grocery,45.4,1
ORD-002422,2024-11-18T00:52:00,WH-DAL,Midwest,Sports,38.76,1
ORD-002423,2025-12-02T04:43:00,WH-NJ,Southeast,Electronics,64.58,1
ORD-002424,2025-12-20T16:51:00,WH-NJ,Northeast,Apparel,95.88,5
ORD-002425,2025-08-07T02:37:00,WH-LAX,Northeast,Home,60.95,2
ORD-002426,2025-08-11T19:31:00,WH-NJ,Midwest,Apparel,149.34,3
ORD-002427,2024-05-19T02:54:00,WH-ATL,South,Home,26.01,3
ORD-002428,2025-09-30T06:58:00,WH-NJ,Southeast,Sports,19.14,5
ORD-002429,2024-10-03T00:38:00,WH-LAX,Southeast,Sports,27.21,1
ORD-002430,2025-11-14T02:57:00,WH-ATL,West,Beauty,23.53,3
ORD-002431,2025-11-29T05:50:00,WH-DAL,Northeast,Sports,20.53,3
ORD-002432,2025-04-20T21:59:00,WH-LAX,South,Sports,16.61,5
ORD-002433,2024-11-25T16:56:00,WH-LAX,Midwest,Grocery,114.28,3
ORD-002434,2025-03-13T15:23:00,WH-DAL,South,Electronics,14.42,5
ORD-002435,2024-09-09T17:13:00,WH-NJ,West,Home,9.12,3
ORD-002436,2025-08-20T09:17:00,WH-LAX,Midwest,Sports,16.96,4
ORD-002437,2025-02-01T02:18:00,WH-ATL,Midwest,Sports,27.96,3
ORD-002438,2025-01-23T20:30:00,WH-DAL,West,Apparel,81.69,1
ORD-002439,2024-04-23T09:05:00,WH-CHI,West,Home,114.62,3
ORD-002440,2025-07-16T01:27:00,WH-ATL,Midwest,Electronics,201.98,3
ORD-002441,2025-11-12T09:09:00,WH-NJ,Midwest,Electronics,180.98,5
ORD-002442,2024-11-14T00:40:00,WH-NJ,South,Sports,32.97,2
ORD-002443,2024-06-30T02:46:00,WH-NJ,Northeast,Electronics,119.53,1
ORD-002444,2024-04-05T22:14:00,WH-NJ,Midwest,Sports,22.93,5
ORD-002445,2024-02-22T19:58:00,WH-LAX,West,Electronics,125.48,2
ORD-002446,2024-08-01T02:18:00,WH-ATL,South,Grocery,119.62,2
ORD-002447,2025-03-19T13:53:00,WH-NJ,South,Grocery,133.26,4
ORD-002448,2024-12-16T06:04:00,WH-DAL,Northeast,Apparel,39.11,5
ORD-002449,2025-06-11T04:50:00,WH-LAX,Northeast,Apparel,89.09,2
ORD-002450,2024-11-25T16:50:00,WH-CHI,West,Beauty,53.0,5
ORD-002451,2025-05-26T22:32:00,WH-LAX,West,Beauty,162.79,4
ORD-002452,2024-11-29T17:44:00,WH-DAL,Northeast,Home,49.99,1
